data;Classe A 0 Sentido C;Classe A 0 Sentido D;Classe A 0 Total;Classe B 0 Sentido C;Classe B 0 Sentido D;Classe B 0 Total;Classe C 0 Sentido C;Classe C 0 Sentido D;Classe C 0 Total;Classe D 0 Sentido C;Classe D 0 Sentido D;Classe D 0 Total;Classe E 0 Sentido C;Classe E 0 Sentido D;Classe E 0 Total;Classe F 0 Sentido C;Classe F 0 Sentido D;Classe F 0 Total;Classe G 0 Sentido C;Classe G 0 Sentido D;Classe G 0 Total;Classe H 0 Sentido C;Classe H 0 Sentido D;Classe H 0 Total;Classe I 0 Sentido C;Classe I 0 Sentido D;Classe I 0 Total;Classe J 0 Sentido C;Classe J 0 Sentido D;Classe J 0 Total;Classe L 0 Sentido C;Classe L 0 Sentido D;Classe L 0 Total;Todos 0 Sentido C;Todos 0 Sentido D;Total Geral
30/12/2015;417;410;827;226;202;428;17;26;43;17;18;35;16;21;37;8;10;18;0;0;0;15;4;19;3165;3489;6654;501;558;1059;182;133;315;4564;4871;9435
31/12/2015;269;210;479;111;85;196;19;18;37;6;8;14;4;15;19;1;6;7;0;0;0;7;3;10;3036;5389;8425;611;1125;1736;112;113;225;4176;6972;11148
01/01/2016;96;99;195;27;20;47;8;4;12;3;3;6;3;2;5;1;2;3;0;0;0;8;3;11;2455;2856;5311;563;490;1053;59;68;127;3223;3547;6770
02/01/2016;128;137;265;47;59;106;4;5;9;0;7;7;6;15;21;3;5;8;0;0;0;2;3;5;3325;2971;6296;754;551;1305;94;116;210;4363;3869;8232
03/01/2016;166;150;316;67;31;98;14;5;19;4;12;16;10;11;21;2;0;2;0;0;0;4;1;5;6414;3420;9834;1140;463;1603;137;100;237;7958;4193;12151
04/01/2016;277;350;627;174;168;342;24;23;47;9;19;28;10;24;34;6;4;10;1;0;1;2;2;4;3048;2492;5540;873;422;1295;135;103;238;4559;3607;8166
05/01/2016;331;338;669;175;186;361;21;33;54;19;17;36;9;30;39;5;8;13;0;1;1;17;6;23;2213;2195;4408;529;384;913;111;96;207;3430;3294;6724
06/01/2016;358;371;729;204;195;399;29;30;59;24;17;41;13;22;35;2;12;14;0;0;0;14;3;17;2246;2247;4493;499;407;906;128;110;238;3517;3414;6931
07/01/2016;325;364;689;220;207;427;20;30;50;21;17;38;10;24;34;6;5;11;0;0;0;13;6;19;2177;2210;4387;455;346;801;132;127;259;3379;3336;6715
08/01/2016;313;324;637;201;183;384;31;24;55;18;14;32;17;19;36;11;5;16;0;0;0;19;6;25;2485;2610;5095;422;495;917;168;142;310;3685;3822;7507
09/01/2016;181;182;363;127;110;237;19;17;36;6;13;19;7;17;24;6;4;10;0;0;0;13;3;16;2181;3012;5193;477;631;1108;109;118;227;3126;4107;7233
10/01/2016;195;140;335;73;43;116;17;6;23;7;3;10;9;7;16;5;4;9;0;0;0;4;3;7;3534;2837;6371;788;674;1462;117;87;204;4749;3804;8553
11/01/2016;305;373;678;184;172;356;26;24;50;13;9;22;20;22;42;6;6;12;0;0;0;21;2;23;2408;2383;4791;712;441;1153;108;116;224;3803;3548;7351
12/01/2016;293;352;645;197;186;383;18;29;47;20;10;30;23;40;63;6;6;12;0;0;0;10;1;11;2045;2289;4334;466;409;875;129;88;217;3207;3410;6617
13/01/2016;334;334;668;218;212;430;28;22;50;16;12;28;15;25;40;7;11;18;0;0;0;22;5;27;2158;2142;4300;447;387;834;140;111;251;3385;3261;6646
14/01/2016;362;430;792;245;219;464;29;23;52;14;31;45;7;28;35;10;8;18;1;0;1;15;10;25;2264;2225;4489;443;340;783;163;109;272;3553;3423;6976
15/01/2016;340;376;716;227;202;429;28;24;52;21;13;34;7;28;35;5;8;13;0;0;0;12;8;20;2447;2912;5359;543;573;1116;145;122;267;3775;4266;8041
16/01/2016;203;196;399;120;108;228;14;17;31;11;14;25;6;21;27;4;10;14;0;0;0;12;12;24;2265;3177;5442;579;822;1401;114;89;203;3328;4466;7794
17/01/2016;148;124;272;63;50;113;17;8;25;7;4;11;16;12;28;7;1;8;0;0;0;17;3;20;3916;2851;6767;895;600;1495;130;79;209;5216;3732;8948
18/01/2016;285;332;617;175;211;386;28;21;49;12;16;28;23;24;47;12;6;18;1;0;1;21;1;22;2488;2405;4893;739;387;1126;152;106;258;3936;3509;7445
19/01/2016;275;331;606;228;204;432;28;32;60;18;16;34;12;25;37;17;8;25;0;0;0;12;15;27;2010;2186;4196;383;313;696;101;114;215;3084;3244;6328
20/01/2016;293;318;611;205;177;382;22;20;42;14;12;26;17;17;34;6;12;18;0;0;0;17;14;31;2011;2093;4104;460;343;803;145;115;260;3190;3121;6311
21/01/2016;279;303;582;223;206;429;24;12;36;15;13;28;19;16;35;3;7;10;0;1;1;15;24;39;2205;2022;4227;343;281;624;114;168;282;3240;3053;6293
22/01/2016;327;343;670;225;173;398;26;27;53;22;19;41;14;17;31;1;12;13;0;0;0;11;9;20;2391;2589;4980;490;549;1039;150;154;304;3657;3892;7549
23/01/2016;207;205;412;138;129;267;14;16;30;8;15;23;9;24;33;5;6;11;0;0;0;20;12;32;2104;2889;4993;508;623;1131;122;99;221;3135;4018;7153
24/01/2016;142;111;253;66;40;106;12;11;23;9;2;11;11;7;18;6;2;8;0;0;0;11;6;17;3581;2808;6389;797;564;1361;121;107;228;4756;3658;8414
25/01/2016;277;313;590;188;217;405;22;24;46;15;9;24;21;10;31;13;5;18;0;0;0;15;2;17;2256;2286;4542;699;422;1121;120;114;234;3626;3402;7028
26/01/2016;306;333;639;187;176;363;31;21;52;23;10;33;19;25;44;3;11;14;0;0;0;20;9;29;1884;2012;3896;495;414;909;133;105;238;3101;3116;6217
27/01/2016;305;332;637;214;179;393;27;21;48;13;13;26;16;34;50;9;10;19;0;0;0;26;15;41;1880;1984;3864;431;358;789;154;101;255;3075;3047;6122
28/01/2016;290;359;649;224;197;421;28;23;51;21;8;29;15;24;39;13;6;19;0;0;0;17;14;31;2020;1932;3952;451;396;847;139;121;260;3218;3080;6298
29/01/2016;280;303;583;191;166;357;20;24;44;12;13;25;13;18;31;14;15;29;0;0;0;23;7;30;2152;2448;4600;507;549;1056;170;121;291;3382;3664;7046
30/01/2016;212;207;419;136;123;259;18;25;43;6;10;16;8;25;33;6;3;9;0;0;0;22;12;34;2104;2834;4938;603;764;1367;120;114;234;3235;4117;7352
31/01/2016;166;105;271;82;50;132;11;9;20;14;9;23;23;8;31;11;3;14;0;0;0;22;1;23;3337;2618;5955;934;735;1669;134;106;240;4734;3644;8378
01/02/2016;267;332;599;173;218;391;19;26;45;10;15;25;24;14;38;11;7;18;0;0;0;18;1;19;2138;2097;4235;708;306;1014;162;118;280;3530;3134;6664
02/02/2016;312;330;642;162;177;339;17;40;57;15;14;29;22;28;50;10;9;19;0;0;0;12;16;28;1896;2137;4033;444;326;770;152;118;270;3042;3195;6237
03/02/2016;315;322;637;232;188;420;25;41;66;24;10;34;20;24;44;6;10;16;0;1;1;4;10;14;1960;2009;3969;448;367;815;132;125;257;3166;3107;6273
04/02/2016;348;381;729;258;204;462;26;36;62;26;20;46;18;25;43;7;15;22;0;0;0;12;22;34;2048;2246;4294;466;415;881;172;153;325;3381;3517;6898
05/02/2016;335;363;698;170;179;349;25;42;67;11;14;25;11;28;39;6;8;14;0;0;0;13;14;27;2606;4364;6970;478;661;1139;167;157;324;3822;5830;9652
06/02/2016;250;217;467;112;129;241;24;15;39;4;10;14;7;19;26;4;10;14;0;0;0;6;19;25;2637;7049;9686;570;1130;1700;122;179;301;3736;8777;12513
07/02/2016;121;89;210;45;30;75;12;4;16;7;4;11;10;5;15;3;6;9;0;0;0;6;6;12;2474;3578;6052;705;804;1509;89;80;169;3472;4606;8078
08/02/2016;108;124;232;49;59;108;11;10;21;7;6;13;7;7;14;4;8;12;0;0;0;5;1;6;2972;2644;5616;739;550;1289;54;50;104;3956;3459;7415
09/02/2016;103;116;219;31;22;53;11;2;13;5;2;7;8;7;15;7;1;8;0;0;0;7;0;7;5362;2379;7741;1043;513;1556;100;41;141;6677;3083;9760
10/02/2016;222;227;449;163;139;302;15;16;31;15;10;25;13;16;29;3;11;14;0;0;0;5;6;11;5528;2097;7625;972;363;1335;161;111;272;7097;2996;10093
11/02/2016;346;414;760;186;200;386;23;20;43;19;16;35;9;31;40;10;8;18;1;1;2;8;8;16;2215;1932;4147;668;394;1062;172;119;291;3657;3143;6800
12/02/2016;314;360;674;203;185;388;23;30;53;11;14;25;11;35;46;4;9;13;0;0;0;6;6;12;2031;2120;4151;500;503;1003;184;108;292;3287;3370;6657
13/02/2016;199;205;404;134;128;262;19;27;46;9;17;26;2;24;26;6;9;15;0;0;0;6;16;22;1905;2275;4180;545;627;1172;113;79;192;2938;3407;6345
14/02/2016;141;109;250;63;47;110;14;10;24;9;5;14;15;5;20;8;4;12;0;0;0;8;4;12;2844;2347;5191;790;573;1363;98;77;175;3990;3181;7171
15/02/2016;281;351;632;193;186;379;19;23;42;13;11;24;17;16;33;6;11;17;0;0;0;4;6;10;1980;2121;4101;693;408;1101;139;123;262;3345;3256;6601
16/02/2016;320;352;672;176;195;371;28;32;60;13;11;24;14;31;45;8;8;16;0;0;0;10;14;24;1722;1959;3681;514;409;923;126;90;216;2931;3101;6032
17/02/2016;330;369;699;207;198;405;28;28;56;15;16;31;18;35;53;16;9;25;0;1;1;10;8;18;1817;1849;3666;467;390;857;144;120;264;3052;3023;6075
18/02/2016;302;376;678;220;226;446;29;35;64;15;13;28;15;18;33;9;11;20;0;0;0;12;7;19;1897;1863;3760;402;330;732;155;121;276;3056;3000;6056
19/02/2016;337;346;683;181;189;370;22;26;48;11;7;18;22;30;52;8;12;20;0;2;2;10;11;21;2092;2278;4370;455;528;983;170;148;318;3308;3577;6885
20/02/2016;179;159;338;149;122;271;22;21;43;11;11;22;9;15;24;5;7;12;0;0;0;19;6;25;1812;2576;4388;521;552;1073;109;100;209;2836;3569;6405
21/02/2016;133;109;242;64;36;100;7;11;18;7;4;11;22;7;29;8;3;11;0;0;0;11;2;13;3041;2505;5546;848;661;1509;99;74;173;4240;3412;7652
22/02/2016;315;383;698;177;201;378;25;27;52;10;17;27;21;22;43;11;13;24;0;0;0;19;6;25;2012;1988;4000;749;372;1121;111;111;222;3450;3140;6590
23/02/2016;294;335;629;191;166;357;30;28;58;18;12;30;19;26;45;5;9;14;0;0;0;9;2;11;1635;1811;3446;406;307;713;115;96;211;2722;2792;5514
24/02/2016;325;326;651;181;168;349;29;25;54;12;15;27;22;26;48;5;7;12;0;0;0;14;2;16;1757;1800;3557;462;383;845;124;108;232;2931;2860;5791
25/02/2016;309;376;685;185;213;398;34;21;55;15;18;33;10;37;47;7;8;15;1;0;1;9;10;19;1825;1842;3667;455;402;857;121;114;235;2971;3041;6012
26/02/2016;354;351;705;188;181;369;28;25;53;12;8;20;7;29;36;8;10;18;0;0;0;10;8;18;2114;2518;4632;512;543;1055;156;125;281;3389;3798;7187
27/02/2016;200;192;392;109;92;201;31;18;49;9;10;19;5;16;21;3;8;11;0;1;1;2;10;12;2022;2697;4719;532;664;1196;117;90;207;3030;3798;6828
28/02/2016;127;97;224;61;41;102;18;14;32;10;7;17;19;13;32;7;1;8;0;0;0;6;6;12;3211;2560;5771;867;641;1508;120;85;205;4446;3465;7911
29/02/2016;305;374;679;173;218;391;27;27;54;12;14;26;14;21;35;5;2;7;0;0;0;7;7;14;2096;2044;4140;783;464;1247;129;111;240;3551;3282;6833
01/03/2016;298;324;622;143;158;301;24;33;57;10;14;24;11;23;34;4;7;11;1;0;1;6;12;18;1709;1908;3617;501;444;945;160;107;267;2867;3030;5897
02/03/2016;345;363;708;181;180;361;26;26;52;14;15;29;6;31;37;5;3;8;0;0;0;2;5;7;1853;1845;3698;470;419;889;158;102;260;3060;2989;6049
03/03/2016;361;413;774;178;204;382;24;24;48;18;13;31;19;23;42;4;6;10;0;1;1;7;3;10;1857;1808;3665;493;378;871;150;101;251;3111;2974;6085
04/03/2016;343;382;725;172;151;323;25;28;53;14;15;29;17;23;40;10;7;17;0;0;0;11;6;17;2182;2535;4717;470;553;1023;173;124;297;3417;3824;7241
05/03/2016;210;206;416;117;116;233;17;26;43;5;7;12;7;23;30;11;10;21;0;1;1;8;14;22;1903;2735;4638;609;715;1324;141;93;234;3028;3946;6974
06/03/2016;162;133;295;60;38;98;13;7;20;8;3;11;11;10;21;3;6;9;0;1;1;6;3;9;3212;2590;5802;851;682;1533;132;77;209;4458;3550;8008
07/03/2016;327;385;712;132;175;307;24;28;52;10;20;30;13;15;28;5;5;10;0;0;0;8;1;9;2036;2067;4103;742;451;1193;145;121;266;3442;3268;6710
08/03/2016;336;363;699;165;179;344;28;31;59;11;10;21;14;32;46;1;9;10;1;0;1;6;9;15;1713;1913;3626;512;404;916;167;102;269;2954;3052;6006
09/03/2016;351;368;719;188;176;364;22;28;50;20;18;38;19;30;49;11;9;20;1;0;1;7;9;16;1838;1905;3743;451;360;811;133;102;235;3041;3005;6046
10/03/2016;348;446;794;191;208;399;33;32;65;17;19;36;19;29;48;4;10;14;0;0;0;11;10;21;1961;1925;3886;485;418;903;144;118;262;3213;3215;6428
11/03/2016;331;348;679;169;155;324;29;22;51;13;18;31;8;27;35;5;10;15;1;0;1;5;6;11;2272;2490;4762;457;547;1004;158;124;282;3448;3747;7195
12/03/2016;205;212;417;118;110;228;21;15;36;10;8;18;7;16;23;3;4;7;0;0;0;11;6;17;2041;2755;4796;512;637;1149;114;98;212;3042;3861;6903
13/03/2016;158;125;283;70;51;121;12;11;23;10;8;18;15;8;23;9;2;11;0;0;0;9;4;13;3044;2407;5451;770;575;1345;116;69;185;4213;3260;7473
14/03/2016;271;336;607;171;196;367;19;36;55;13;8;21;18;21;39;7;5;12;0;0;0;3;2;5;2040;1990;4030;678;369;1047;112;102;214;3332;3065;6397
15/03/2016;319;337;656;166;188;354;20;28;48;13;13;26;14;32;46;6;11;17;0;0;0;7;7;14;1765;1971;3736;446;356;802;110;92;202;2866;3035;5901
16/03/2016;325;377;702;193;185;378;33;37;70;15;16;31;10;31;41;5;8;13;0;0;0;7;1;8;1843;1945;3788;432;354;786;133;106;239;2996;3060;6056
17/03/2016;314;351;665;195;199;394;22;31;53;20;18;38;15;30;45;8;7;15;1;0;1;18;2;20;1785;1853;3638;420;322;742;120;128;248;2918;2941;5859
18/03/2016;355;365;720;173;159;332;22;27;49;12;16;28;5;36;41;4;14;18;0;0;0;14;6;20;2109;2538;4647;562;616;1178;146;114;260;3402;3891;7293
19/03/2016;179;205;384;91;86;177;20;16;36;7;7;14;7;9;16;4;4;8;0;0;0;8;5;13;1989;2752;4741;544;675;1219;117;101;218;2966;3860;6826
20/03/2016;204;148;352;70;44;114;18;8;26;8;3;11;13;6;19;4;2;6;0;0;0;6;4;10;3336;2439;5775;914;630;1544;143;89;232;4716;3373;8089
21/03/2016;291;362;653;154;201;355;22;28;50;17;16;33;12;22;34;6;4;10;0;0;0;7;3;10;1928;1982;3910;704;383;1087;142;108;250;3283;3109;6392
22/03/2016;357;360;717;183;183;366;16;31;47;10;14;24;14;26;40;3;5;8;0;0;0;5;4;9;1638;1880;3518;440;399;839;159;106;265;2825;3008;5833
23/03/2016;347;434;781;165;191;356;30;26;56;18;12;30;10;26;36;3;7;10;0;2;2;9;5;14;2230;2871;5101;477;484;961;172;114;286;3461;4172;7633
24/03/2016;369;321;690;176;159;335;33;27;60;15;17;32;11;25;36;4;10;14;0;0;0;6;9;15;2551;6734;9285;493;996;1489;162;190;352;3820;8488;12308
25/03/2016;122;95;217;45;37;82;11;11;22;4;5;9;8;10;18;4;5;9;0;0;0;3;3;6;2121;5107;7228;577;971;1548;67;82;149;2962;6326;9288
26/03/2016;93;123;216;54;63;117;6;10;16;2;8;10;12;8;20;5;3;8;0;0;0;11;0;11;2383;2407;4790;748;658;1406;58;69;127;3372;3349;6721
27/03/2016;210;167;377;80;41;121;17;6;23;5;2;7;20;10;30;3;0;3;0;0;0;4;1;5;9422;2530;11952;1227;577;1804;232;90;322;11220;3424;14644
28/03/2016;344;388;732;163;164;327;13;27;40;17;14;31;11;18;29;5;6;11;0;0;0;8;6;14;2846;1920;4766;898;434;1332;143;123;266;4448;3100;7548
29/03/2016;325;365;690;184;203;387;23;35;58;20;14;34;12;25;37;2;6;8;0;0;0;6;7;13;1736;1831;3567;429;298;727;120;111;231;2857;2895;5752
30/03/2016;282;292;574;167;163;330;27;27;54;18;9;27;11;29;40;10;12;22;2;0;2;9;6;15;1781;1768;3549;425;327;752;102;111;213;2834;2744;5578
31/03/2016;278;300;578;177;158;335;16;20;36;16;16;32;8;18;26;10;6;16;0;0;0;16;2;18;1796;1757;3553;391;352;743;98;147;245;2806;2776;5582
01/04/2016;269;254;523;164;128;292;20;17;37;16;16;32;19;16;35;7;2;9;0;0;0;10;5;15;2071;2088;4159;445;545;990;110;157;267;3131;3228;6359
02/04/2016;197;162;359;103;73;176;22;10;32;15;8;23;9;10;19;7;3;10;0;0;0;8;3;11;1797;2342;4139;450;585;1035;98;135;233;2706;3331;6037
03/04/2016;125;83;208;65;31;96;19;11;30;9;3;12;16;4;20;8;2;10;0;0;0;18;3;21;2594;2206;4800;693;566;1259;93;86;179;3640;2995;6635
04/04/2016;256;311;567;155;157;312;16;22;38;15;13;28;17;14;31;3;2;5;0;0;0;9;0;9;1846;1889;3735;691;453;1144;113;127;240;3121;2988;6109
05/04/2016;292;317;609;169;171;340;26;20;46;13;14;27;21;27;48;6;10;16;0;0;0;11;4;15;1602;1795;3397;462;390;852;87;88;175;2689;2836;5525
06/04/2016;322;330;652;180;166;346;24;23;47;20;16;36;8;38;46;9;7;16;0;0;0;7;10;17;1777;1825;3602;446;405;851;123;94;217;2916;2914;5830
07/04/2016;314;371;685;211;194;405;19;24;43;14;10;24;19;24;43;9;5;14;0;0;0;15;5;20;1836;1838;3674;457;397;854;85;100;185;2979;2968;5947
08/04/2016;322;343;665;187;170;357;20;29;49;14;13;27;14;20;34;4;4;8;0;0;0;11;7;18;1987;2345;4332;489;598;1087;112;107;219;3160;3636;6796
09/04/2016;183;173;356;116;103;219;23;16;39;12;12;24;10;11;21;8;6;14;0;0;0;14;1;15;1917;2716;4633;560;770;1330;93;92;185;2936;3900;6836
10/04/2016;161;121;282;78;51;129;13;5;18;4;2;6;10;10;20;4;1;5;0;0;0;4;5;9;3478;2691;6169;1021;753;1774;115;92;207;4888;3731;8619
11/04/2016;288;325;613;165;170;335;17;18;35;9;12;21;19;15;34;4;4;8;0;0;0;11;4;15;1949;1998;3947;737;367;1104;81;106;187;3280;3019;6299
12/04/2016;261;335;596;169;155;324;26;21;47;9;11;20;23;26;49;8;10;18;0;0;0;18;6;24;1585;1820;3405;504;454;958;126;107;233;2729;2945;5674
13/04/2016;304;331;635;160;183;343;24;32;56;21;19;40;18;34;52;9;8;17;0;0;0;10;6;16;1728;1739;3467;478;423;901;112;87;199;2864;2862;5726
14/04/2016;297;370;667;194;167;361;21;18;39;16;18;34;12;23;35;2;11;13;0;0;0;6;11;17;1824;1750;3574;478;401;879;119;115;234;2969;2884;5853
15/04/2016;302;342;644;201;164;365;30;31;61;20;16;36;8;25;33;5;6;11;0;0;0;11;5;16;2066;2299;4365;531;581;1112;122;105;227;3296;3574;6870
16/04/2016;212;200;412;134;100;234;22;18;40;3;9;12;8;23;31;2;9;11;0;0;0;9;9;18;1828;2693;4521;561;721;1282;84;89;173;2863;3871;6734
17/04/2016;156;111;267;57;43;100;16;9;25;6;1;7;13;0;13;5;3;8;0;0;0;17;7;24;3386;2643;6029;1054;785;1839;97;77;174;4807;3679;8486
18/04/2016;341;368;709;171;198;369;16;28;44;11;7;18;18;21;39;5;6;11;0;0;0;9;9;18;1888;1946;3834;725;395;1120;62;86;148;3246;3064;6310
19/04/2016;320;351;671;191;172;363;27;31;58;14;24;38;25;21;46;7;7;14;0;0;0;8;7;15;1559;1748;3307;483;424;907;95;102;197;2729;2887;5616
20/04/2016;337;396;733;166;173;339;24;27;51;15;9;24;20;17;37;8;11;19;0;0;0;12;14;26;2001;2320;4321;497;557;1054;130;113;243;3210;3637;6847
21/04/2016;186;240;426;127;105;232;17;24;41;3;8;11;16;18;34;8;1;9;0;0;0;7;8;15;2211;2825;5036;607;657;1264;88;114;202;3270;4000;7270
22/04/2016;269;230;499;178;150;328;21;21;42;12;7;19;14;24;38;9;4;13;0;0;0;4;4;8;1788;2204;3992;450;381;831;91;119;210;2836;3144;5980
23/04/2016;190;191;381;112;91;203;19;18;37;5;7;12;10;16;26;7;8;15;0;1;1;13;9;22;1889;2589;4478;571;676;1247;85;87;172;2901;3693;6594
24/04/2016;156;123;279;54;39;93;20;10;30;5;5;10;18;5;23;10;1;11;0;0;0;4;3;7;4182;2604;6786;948;695;1643;114;78;192;5511;3563;9074
25/04/2016;330;350;680;168;198;366;17;31;48;16;11;27;20;17;37;9;7;16;0;1;1;13;7;20;2093;2012;4105;750;443;1193;116;106;222;3532;3183;6715
26/04/2016;331;355;686;174;192;366;17;22;39;13;15;28;22;35;57;6;13;19;2;0;2;17;11;28;1554;1750;3304;526;439;965;107;99;206;2769;2931;5700
27/04/2016;324;357;681;209;165;374;19;30;49;8;9;17;16;40;56;5;12;17;0;0;0;6;5;11;1724;1770;3494;489;402;891;103;88;191;2903;2878;5781
28/04/2016;296;393;689;212;224;436;26;24;50;12;17;29;14;30;44;7;8;15;0;1;1;12;8;20;1858;1831;3689;507;422;929;93;95;188;3037;3053;6090
29/04/2016;323;321;644;194;165;359;24;33;57;22;20;42;21;24;45;5;10;15;0;1;1;18;10;28;2214;2426;4640;501;542;1043;103;127;230;3425;3679;7104
30/04/2016;217;198;415;132;95;227;26;19;45;8;20;28;14;19;33;7;8;15;0;0;0;12;7;19;1874;2685;4559;555;722;1277;105;102;207;2950;3875;6825
01/05/2016;177;146;323;77;56;133;13;13;26;14;5;19;27;17;44;12;1;13;1;1;2;13;3;16;3327;2668;5995;833;610;1443;101;85;186;4595;3605;8200
02/05/2016;271;344;615;172;194;366;10;30;40;13;8;21;18;23;41;11;5;16;0;0;0;15;3;18;1997;1985;3982;752;412;1164;110;95;205;3369;3099;6468
03/05/2016;334;340;674;192;203;395;19;29;48;19;16;35;13;30;43;5;4;9;0;0;0;13;5;18;1795;1947;3742;515;385;900;106;89;195;3011;3048;6059
04/05/2016;348;358;706;187;169;356;33;25;58;20;22;42;18;31;49;4;11;15;0;0;0;18;10;28;1967;1903;3870;518;447;965;87;100;187;3200;3076;6276
05/05/2016;320;415;735;222;211;433;19;31;50;17;19;36;12;37;49;10;9;19;0;1;1;8;6;14;1901;2049;3950;493;361;854;106;117;223;3108;3256;6364
06/05/2016;347;362;709;200;192;392;33;29;62;15;14;29;11;31;42;10;9;19;0;0;0;22;16;38;2252;2904;5156;503;586;1089;147;113;260;3540;4256;7796
07/05/2016;209;234;443;119;121;240;22;23;45;10;14;24;7;19;26;5;7;12;0;0;0;12;12;24;2165;3933;6098;601;915;1516;129;123;252;3279;5401;8680
08/05/2016;141;93;234;67;37;104;8;10;18;12;4;16;12;5;17;4;7;11;0;0;0;15;3;18;4661;2990;7651;1049;715;1764;112;64;176;6081;3928;10009
09/05/2016;329;354;683;187;204;391;21;33;54;17;11;28;18;22;40;13;5;18;0;0;0;13;5;18;2468;2060;4528;884;363;1247;99;113;212;4049;3170;7219
10/05/2016;294;362;656;184;193;377;23;30;53;15;27;42;22;26;48;8;15;23;0;0;0;11;14;25;1728;1886;3614;521;425;946;96;97;193;2902;3075;5977
11/05/2016;324;294;618;188;180;368;24;24;48;20;18;38;11;29;40;10;11;21;0;0;0;26;9;35;1723;1763;3486;408;337;745;112;98;210;2846;2763;5609
12/05/2016;305;378;683;194;202;396;22;24;46;12;16;28;21;25;46;10;7;17;1;0;1;17;5;22;1772;1896;3668;444;347;791;94;112;206;2892;3012;5904
13/05/2016;318;332;650;200;186;386;30;41;71;28;13;41;19;41;60;12;18;30;1;0;1;14;9;23;2102;2182;4284;457;528;985;121;134;255;3302;3484;6786
14/05/2016;183;174;357;129;101;230;18;25;43;11;17;28;12;24;36;7;10;17;1;0;1;10;8;18;1961;2763;4724;608;690;1298;93;102;195;3033;3914;6947
15/05/2016;144;121;265;68;38;106;11;7;18;8;4;12;18;13;31;10;3;13;0;0;0;15;5;20;3213;2517;5730;875;640;1515;97;71;168;4459;3419;7878
16/05/2016;300;357;657;175;202;377;14;42;56;18;16;34;18;24;42;11;8;19;0;0;0;22;2;24;2013;1984;3997;760;468;1228;102;108;210;3433;3211;6644
17/05/2016;298;350;648;195;180;375;27;29;56;16;11;27;13;18;31;8;11;19;2;0;2;19;4;23;1647;1840;3487;468;416;884;93;88;181;2786;2947;5733
18/05/2016;340;381;721;212;174;386;22;26;48;27;25;52;26;37;63;11;11;22;0;2;2;12;8;20;1704;1796;3500;484;392;876;111;95;206;2949;2947;5896
19/05/2016;300;360;660;172;190;362;25;41;66;12;18;30;14;30;44;11;5;16;0;1;1;17;12;29;1817;1807;3624;472;383;855;90;96;186;2930;2943;5873
20/05/2016;332;335;667;189;147;336;20;28;48;21;16;37;15;30;45;9;9;18;0;0;0;17;10;27;2061;2312;4373;490;534;1024;114;113;227;3268;3534;6802
21/05/2016;217;217;434;130;117;247;16;18;34;14;13;27;12;20;32;15;8;23;0;0;0;16;6;22;1853;2591;4444;567;729;1296;87;96;183;2927;3815;6742
22/05/2016;167;135;302;72;43;115;12;14;26;7;8;15;16;10;26;10;4;14;0;1;1;11;2;13;3000;2262;5262;734;594;1328;93;73;166;4122;3146;7268
23/05/2016;322;377;699;172;225;397;17;33;50;13;16;29;24;29;53;15;8;23;0;0;0;14;2;16;1949;1928;3877;735;431;1166;93;100;193;3354;3149;6503
24/05/2016;319;387;706;190;175;365;29;35;64;22;18;40;31;38;69;9;10;19;0;1;1;8;15;23;1667;1767;3434;492;423;915;90;93;183;2857;2962;5819
25/05/2016;329;389;718;235;198;433;31;26;57;14;24;38;19;34;53;14;4;18;0;0;0;14;8;22;2111;2300;4411;483;504;987;141;103;244;3391;3590;6981
26/05/2016;202;230;432;117;116;233;24;15;39;7;10;17;9;15;24;9;11;20;0;1;1;8;7;15;2096;2718;4814;581;594;1175;61;80;141;3114;3797;6911
27/05/2016;285;335;620;178;182;360;21;33;54;8;16;24;18;28;46;8;11;19;0;0;0;19;6;25;1841;2256;4097;551;509;1060;122;107;229;3051;3483;6534
28/05/2016;214;213;427;116;107;223;19;27;46;11;15;26;8;23;31;3;10;13;0;0;0;16;9;25;1790;2564;4354;516;687;1203;99;110;209;2792;3765;6557
29/05/2016;189;167;356;93;62;155;14;11;25;9;9;18;14;13;27;9;6;15;0;0;0;11;5;16;4050;2305;6355;869;527;1396;143;91;234;5401;3196;8597
30/05/2016;303;374;677;169;211;380;20;33;53;20;14;34;20;26;46;10;12;22;0;0;0;32;6;38;2120;1993;4113;751;390;1141;90;109;199;3535;3168;6703
31/05/2016;259;309;568;196;178;374;29;36;65;19;16;35;18;34;52;16;7;23;0;0;0;17;6;23;1616;1777;3393;470;350;820;82;101;183;2722;2814;5536
01/06/2016;312;327;639;184;160;344;24;32;56;15;14;29;19;41;60;13;10;23;0;0;0;17;6;23;1742;1769;3511;479;403;882;123;109;232;2928;2871;5799
02/06/2016;321;374;695;185;207;392;33;30;63;22;15;37;21;35;56;11;17;28;0;0;0;20;8;28;1878;1912;3790;470;421;891;142;111;253;3103;3130;6233
03/06/2016;325;312;637;178;161;339;24;31;55;21;16;37;24;45;69;19;6;25;0;0;0;20;9;29;2115;2441;4556;515;565;1080;125;119;244;3366;3705;7071
04/06/2016;227;204;431;111;110;221;19;17;36;10;11;21;16;31;47;10;5;15;0;0;0;21;3;24;1922;2863;4785;578;718;1296;104;97;201;3018;4059;7077
